version,topology,query_type,index_size,timeout_ms,iter,observed_ms,timed_out,error,server_mean_ms
old,sa,AGGREGATE,10000,2,48,9.881,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,2,49,10.092,1,Timeout limit was reached,9.730
old,sa,AGGREGATE,10000,5,0,9.795,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,1,10.566,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,2,9.872,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,3,10.195,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,4,9.791,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,5,10.461,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,6,9.707,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,7,9.907,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,8,9.742,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,9,10.258,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,10,9.517,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,11,9.675,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,12,9.614,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,13,10.373,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,14,9.610,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,15,9.799,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,16,9.610,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,17,10.211,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,18,9.518,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,19,9.837,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,20,9.696,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,21,10.259,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,22,9.539,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,23,9.835,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,24,9.858,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,25,10.316,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,26,9.573,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,27,9.886,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,28,9.655,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,29,10.244,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,30,9.565,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,31,9.883,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,32,9.671,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,33,10.202,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,34,9.622,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,35,9.865,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,36,9.667,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,37,10.470,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,38,9.587,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,39,9.926,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,40,9.677,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,41,10.226,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,42,9.552,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,43,9.969,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,44,9.624,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,45,10.250,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,46,9.667,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,47,10.120,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,48,9.577,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,5,49,10.253,1,Timeout limit was reached,9.651
old,sa,AGGREGATE,10000,10,0,55.177,0,,13.658
old,sa,AGGREGATE,10000,10,1,54.282,0,,13.658
old,sa,AGGREGATE,10000,10,2,54.568,0,,13.658
old,sa,AGGREGATE,10000,10,3,12.964,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,4,54.393,0,,13.658
old,sa,AGGREGATE,10000,10,5,12.843,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,6,60.831,0,,13.658
old,sa,AGGREGATE,10000,10,7,13.186,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,8,54.558,0,,13.658
old,sa,AGGREGATE,10000,10,9,54.463,0,,13.658
old,sa,AGGREGATE,10000,10,10,12.018,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,11,53.694,0,,13.658
old,sa,AGGREGATE,10000,10,12,54.235,0,,13.658
old,sa,AGGREGATE,10000,10,13,54.829,0,,13.658
old,sa,AGGREGATE,10000,10,14,12.878,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,15,12.667,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,16,12.066,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,17,12.280,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,18,53.782,0,,13.658
old,sa,AGGREGATE,10000,10,19,13.982,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,20,12.162,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,21,12.186,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,22,12.140,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,23,54.636,0,,13.658
old,sa,AGGREGATE,10000,10,24,15.053,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,25,13.098,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,26,12.563,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,27,13.318,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,28,55.783,0,,13.658
old,sa,AGGREGATE,10000,10,29,16.748,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,30,14.718,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,31,14.630,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,32,14.654,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,33,13.942,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,34,14.232,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,35,13.819,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,36,13.914,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,37,13.455,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,38,12.467,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,39,61.778,0,,13.658
old,sa,AGGREGATE,10000,10,40,14.802,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,41,12.375,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,42,54.370,0,,13.658
old,sa,AGGREGATE,10000,10,43,12.796,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,44,53.411,0,,13.658
old,sa,AGGREGATE,10000,10,45,53.582,0,,13.658
old,sa,AGGREGATE,10000,10,46,54.828,0,,13.658
old,sa,AGGREGATE,10000,10,47,12.604,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,10,48,54.608,0,,13.658
old,sa,AGGREGATE,10000,10,49,12.228,1,Timeout limit was reached,13.658
old,sa,AGGREGATE,10000,20,0,53.885,0,,18.293
old,sa,AGGREGATE,10000,20,1,53.741,0,,18.293
old,sa,AGGREGATE,10000,20,2,54.806,0,,18.293
old,sa,AGGREGATE,10000,20,3,54.282,0,,18.293
old,sa,AGGREGATE,10000,20,4,62.127,0,,18.293
old,sa,AGGREGATE,10000,20,5,56.557,0,,18.293
old,sa,AGGREGATE,10000,20,6,61.251,0,,18.293
old,sa,AGGREGATE,10000,20,7,55.858,0,,18.293
old,sa,AGGREGATE,10000,20,8,55.563,0,,18.293
old,sa,AGGREGATE,10000,20,9,55.089,0,,18.293
old,sa,AGGREGATE,10000,20,10,54.714,0,,18.293
old,sa,AGGREGATE,10000,20,11,55.608,0,,18.293
old,sa,AGGREGATE,10000,20,12,55.962,0,,18.293
old,sa,AGGREGATE,10000,20,13,62.550,0,,18.293
old,sa,AGGREGATE,10000,20,14,55.838,0,,18.293
old,sa,AGGREGATE,10000,20,15,56.357,0,,18.293
old,sa,AGGREGATE,10000,20,16,59.101,0,,18.293
old,sa,AGGREGATE,10000,20,17,59.354,0,,18.293
old,sa,AGGREGATE,10000,20,18,58.840,0,,18.293
old,sa,AGGREGATE,10000,20,19,59.476,0,,18.293
old,sa,AGGREGATE,10000,20,20,58.439,0,,18.293
old,sa,AGGREGATE,10000,20,21,58.178,0,,18.293
old,sa,AGGREGATE,10000,20,22,58.412,0,,18.293
old,sa,AGGREGATE,10000,20,23,64.970,0,,18.293
old,sa,AGGREGATE,10000,20,24,60.195,0,,18.293
old,sa,AGGREGATE,10000,20,25,59.585,0,,18.293
old,sa,AGGREGATE,10000,20,26,59.265,0,,18.293
old,sa,AGGREGATE,10000,20,27,58.806,0,,18.293
old,sa,AGGREGATE,10000,20,28,58.333,0,,18.293
old,sa,AGGREGATE,10000,20,29,57.419,0,,18.293
old,sa,AGGREGATE,10000,20,30,58.933,0,,18.293
old,sa,AGGREGATE,10000,20,31,58.891,0,,18.293
old,sa,AGGREGATE,10000,20,32,64.715,0,,18.293
old,sa,AGGREGATE,10000,20,33,58.153,0,,18.293
old,sa,AGGREGATE,10000,20,34,57.806,0,,18.293
old,sa,AGGREGATE,10000,20,35,56.650,0,,18.293
old,sa,AGGREGATE,10000,20,36,60.003,0,,18.293
old,sa,AGGREGATE,10000,20,37,59.201,0,,18.293
old,sa,AGGREGATE,10000,20,38,60.117,0,,18.293
old,sa,AGGREGATE,10000,20,39,59.491,0,,18.293
old,sa,AGGREGATE,10000,20,40,58.876,0,,18.293
old,sa,AGGREGATE,10000,20,41,58.596,0,,18.293
old,sa,AGGREGATE,10000,20,42,64.938,0,,18.293
old,sa,AGGREGATE,10000,20,43,59.395,0,,18.293
old,sa,AGGREGATE,10000,20,44,58.935,0,,18.293
old,sa,AGGREGATE,10000,20,45,59.126,0,,18.293
old,sa,AGGREGATE,10000,20,46,58.754,0,,18.293
old,sa,AGGREGATE,10000,20,47,57.274,0,,18.293
old,sa,AGGREGATE,10000,20,48,57.300,0,,18.293
old,sa,AGGREGATE,10000,20,49,57.065,0,,18.293
old,sa,AGGREGATE,10000,50,0,56.768,0,,18.074
old,sa,AGGREGATE,10000,50,1,63.633,0,,18.074
old,sa,AGGREGATE,10000,50,2,56.558,0,,18.074
old,sa,AGGREGATE,10000,50,3,56.975,0,,18.074
old,sa,AGGREGATE,10000,50,4,57.257,0,,18.074
old,sa,AGGREGATE,10000,50,5,58.307,0,,18.074
old,sa,AGGREGATE,10000,50,6,59.291,0,,18.074
old,sa,AGGREGATE,10000,50,7,59.087,0,,18.074
old,sa,AGGREGATE,10000,50,8,60.460,0,,18.074
old,sa,AGGREGATE,10000,50,9,59.112,0,,18.074
old,sa,AGGREGATE,10000,50,10,58.458,0,,18.074
old,sa,AGGREGATE,10000,50,11,64.548,0,,18.074
old,sa,AGGREGATE,10000,50,12,58.579,0,,18.074
old,sa,AGGREGATE,10000,50,13,58.249,0,,18.074
old,sa,AGGREGATE,10000,50,14,57.922,0,,18.074
old,sa,AGGREGATE,10000,50,15,57.636,0,,18.074
old,sa,AGGREGATE,10000,50,16,58.468,0,,18.074
old,sa,AGGREGATE,10000,50,17,58.368,0,,18.074
old,sa,AGGREGATE,10000,50,18,60.014,0,,18.074
old,sa,AGGREGATE,10000,50,19,59.076,0,,18.074
old,sa,AGGREGATE,10000,50,20,65.684,0,,18.074
old,sa,AGGREGATE,10000,50,21,58.250,0,,18.074
old,sa,AGGREGATE,10000,50,22,58.160,0,,18.074
old,sa,AGGREGATE,10000,50,23,58.272,0,,18.074
old,sa,AGGREGATE,10000,50,24,59.194,0,,18.074
old,sa,AGGREGATE,10000,50,25,58.674,0,,18.074
old,sa,AGGREGATE,10000,50,26,57.109,0,,18.074
old,sa,AGGREGATE,10000,50,27,57.225,0,,18.074
old,sa,AGGREGATE,10000,50,28,57.185,0,,18.074
old,sa,AGGREGATE,10000,50,29,56.877,0,,18.074
old,sa,AGGREGATE,10000,50,30,63.435,0,,18.074
old,sa,AGGREGATE,10000,50,31,57.044,0,,18.074
old,sa,AGGREGATE,10000,50,32,57.428,0,,18.074
old,sa,AGGREGATE,10000,50,33,55.940,0,,18.074
old,sa,AGGREGATE,10000,50,34,55.945,0,,18.074
old,sa,AGGREGATE,10000,50,35,55.594,0,,18.074
old,sa,AGGREGATE,10000,50,36,55.771,0,,18.074
old,sa,AGGREGATE,10000,50,37,55.500,0,,18.074
old,sa,AGGREGATE,10000,50,38,55.666,0,,18.074
old,sa,AGGREGATE,10000,50,39,63.744,0,,18.074
old,sa,AGGREGATE,10000,50,40,56.253,0,,18.074
old,sa,AGGREGATE,10000,50,41,56.154,0,,18.074
old,sa,AGGREGATE,10000,50,42,56.658,0,,18.074
old,sa,AGGREGATE,10000,50,43,57.281,0,,18.074
old,sa,AGGREGATE,10000,50,44,56.578,0,,18.074
old,sa,AGGREGATE,10000,50,45,56.064,0,,18.074
old,sa,AGGREGATE,10000,50,46,56.090,0,,18.074
old,sa,AGGREGATE,10000,50,47,56.114,0,,18.074
old,sa,AGGREGATE,10000,50,48,55.865,0,,18.074
old,sa,AGGREGATE,10000,50,49,62.513,0,,18.074
old,cluster3,AGGREGATE,10000,1,0,2.950,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,1,2.299,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,2,1.914,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,3,1.852,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,4,5.371,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,5,5.110,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,6,3.681,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,7,1.873,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,8,3.726,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,9,3.626,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,10,4.744,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,11,2.124,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,12,2.098,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,13,2.451,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,14,2.058,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,15,4.752,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,16,2.519,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,17,2.641,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,18,3.994,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,19,3.977,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,20,5.244,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,21,2.672,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,22,1.995,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,23,2.772,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,24,2.108,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,25,3.822,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,26,2.234,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,27,3.152,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,28,4.353,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,29,2.408,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,30,2.749,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,31,3.723,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,32,2.220,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,33,2.359,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,34,3.920,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,35,2.064,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,36,1.676,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,37,3.600,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,38,4.295,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,39,1.961,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,40,2.263,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,41,2.825,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,42,3.885,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,43,2.535,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,44,3.641,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,45,1.637,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,46,1.982,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,47,3.199,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,48,2.302,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,1,49,2.717,1,Timeout limit was reached,2.610
old,cluster3,AGGREGATE,10000,2,0,3.697,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,1,5.898,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,2,5.342,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,3,4.248,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,4,5.218,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,5,3.542,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,6,3.780,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,7,4.366,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,8,4.624,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,9,3.667,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,10,4.124,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,11,5.288,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,12,4.899,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,13,3.626,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,14,3.508,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,15,3.176,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,16,3.651,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,17,4.338,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,18,3.956,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,19,4.456,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,20,3.054,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,21,4.577,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,22,4.303,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,23,4.179,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,24,4.497,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,25,4.551,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,26,3.676,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,27,4.837,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,28,5.325,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,29,5.582,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,30,3.237,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,31,4.573,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,32,6.080,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,33,5.822,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,34,4.842,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,35,3.539,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,36,4.712,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,37,3.761,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,38,3.043,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,39,3.828,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,40,5.207,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,41,5.754,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,42,4.333,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,43,4.910,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,44,5.210,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,45,5.420,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,46,3.589,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,47,3.282,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,48,4.474,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,2,49,5.871,1,Timeout limit was reached,3.851
old,cluster3,AGGREGATE,10000,5,0,6.460,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,1,5.878,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,2,6.289,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,3,6.931,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,4,6.099,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,5,6.556,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,6,6.432,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,7,8.122,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,8,5.864,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,9,7.673,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,10,6.441,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,11,7.615,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,12,6.138,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,13,6.266,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,14,5.831,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,15,5.926,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,16,6.295,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,17,6.027,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,18,5.849,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,19,6.195,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,20,6.444,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,21,6.111,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,22,6.553,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,23,7.608,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,24,6.765,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,25,6.730,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,26,6.186,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,27,7.514,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,28,5.912,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,29,6.282,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,30,6.902,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,31,6.711,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,32,6.947,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,33,7.294,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,34,6.212,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,35,7.619,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,36,5.875,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,37,8.476,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,38,6.845,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,39,6.484,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,40,6.347,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,41,6.211,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,42,6.279,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,43,6.637,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,44,6.390,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,45,6.076,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,46,7.434,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,47,7.146,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,48,6.388,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,5,49,6.522,1,Timeout limit was reached,6.232
old,cluster3,AGGREGATE,10000,10,0,11.423,1,Timeout limit was reached,12.346
old,cluster3,AGGREGATE,10000,10,1,56.065,0,,12.346
old,cluster3,AGGREGATE,10000,10,2,11.499,1,Timeout limit was reached,12.346
old,cluster3,AGGREGATE,10000,10,3,11.485,1,Timeout limit was reached,12.346
old,cluster3,AGGREGATE,10000,10,4,12.189,1,Timeout limit was reached,12.346
old,cluster3,AGGREGATE,10000,10,5,11.738,1,Timeout limit was reached,12.346
old,cluster3,AGGREGATE,10000,10,6,11.487,1,Timeout limit was reached,12.346
old,cluster3,AGGREGATE,10000,10,7,54.605,0,,12.346
old,cluster3,AGGREGATE,10000,10,8,11.883,1,Timeout limit was reached,12.346
old,cluster3,AGGREGATE,10000,10,9,12.252,1,Timeout limit was reached,12.346
old,cluster3,AGGREGATE,10000,10,10,55.666,0,,12.346
old,cluster3,AGGREGATE,10000,10,11,11.930,1,Timeout limit was reached,12.346
old,cluster3,AGGREGATE,10000,10,12,12.157,1,Timeout limit was reached,12.346
old,cluster3,AGGREGATE,10000,10,13,11.908,1,Timeout limit was reached,12.346
old,cluster3,AGGREGATE,10000,10,14,11.717,1,Timeout limit was reached,12.346
old,cluster3,AGGREGATE,10000,10,15,11.500,1,Timeout limit was reached,12.346
